CHIEFDOM,SECTION,LOCALITY
Tikonko,Ngolamajie,Tolobu
Tikonko,Ngolamajie,Sulima
Tikonko,Ngolamajie,Bandawa
Tikonko,Ngolamajie,Gandorhun
Tikonko,Ngolamajie,Kanga
Tikonko,Ngolamajie,Morkasie
Tikonko,Ngolamajie,Gbanga
Tikonko,Ngolamajie,Negbema
Tikonko,Ngolamajie,Njagbla
Tikonko,Ngolamajie,Mattru
Tikonko,Seiwa,Dodo
Tikonko,Seiwa,Kapima
Tikonko,Seiwa,Tikonko
Tikonko,Seiwa,kpakuma
Tikonko,Seiwa,Wubangay
Tikonko,Seiwa,Gbalehun
Tikonko,Seiwa,Pelewahun
Tikonko,Seiwa,Magbwema
Tikonko,Seiwa,Gendema
Tikonko,Seiwa,Sami- Tabe
Tikonko,Seiwa,Foindu
Tikonko,Seiwa,Faikundor
Tikonko,Morku,Sengema
Tikonko,Morku,Sembehun
Tikonko,Morku,Baoma
Tikonko,Morku,Bevehun
Tikonko,Morku,Adala
Tikonko,Morku,Manobebeteh
Tikonko,Njagbla I,Mokumba
Tikonko,Njagbla I,Taninahun
Tikonko,Njagbla I,Golahun
Tikonko,Njagbla II,Magbema
Tikonko,Njagbla II,Gandorhun
Tikonko,Njagbla II,Lorh
Tikonko,Njagbla II,Taninahun
Tikonko,Njagbla II,Majihun
Tikonko,Njagbla II,Failor
Tikonko,Njagbla II,Mokema
Tikonko,Seiwa,Kenema
Tikonko,Seiwa,Daaru
Tikonko,Seiwa,Tanganema
Tikonko,Seiwa,Govama
Tikonko,Seiwa,Logorvulahun
Tikonko,Seiwa,Towama
Tikonko,Seiwa,Jombohun
Tikonko,Seiwa,Mosakpa
Tikonko,Seiwa,Mendewa
Tikonko,Seiwa,Njewoma
Tikonko,Seiwa,Kaindeyela
Tikonko,Seiwa,Sami
Tikonko,Seiwa,Benduma
Tikonko,Seiwa,Bangeima
Tikonko,Seiwa,Gelehun
Tikonko,Seiwa,Nyanyama
Tikonko,Seiwa,Lembema
Tikonko,Seiwa,Ngiehun
Tikonko,Seiwa,Dambu
Tikonko,Seiwa,Potehun
Tikonko,Seiwa,Yoviama
Tikonko,Seiwa,Ballie
Tikonko,Seiwa,Kpetewoma
Tikonko,Seiwa,Gbanahun
Tikonko,Seiwa,Magibeh
Tikonko,Seiwa,Ngebina
Tikonko,Seiwa,Bawomahun
Tikonko,Seiwa,Surgbehun
Tikonko,Seiwa,Fulawahun
Tikonko,Seiwa,Tokpombu
Tikonko,Seiwa,Kpawugbahun
Tikonko,Seiwa,Golala
Tikonko,Seiwa,Nyayagolehun
Tikonko,Seiwa,Kpetema
Tikonko,Seiwa,Kigbai
Tikonko,Seiwa,Borbu
Tikonko,Seiwa,Njala
Tikonko,Sendeh,Maboima
Tikonko,Sendeh,New Sembehun
Tikonko,Sendeh,Tuba
Tikonko,Sendeh,Nyandeyama
Valunia,Deilenga,Pujehun
Valunia,Deilenga,Baomahun
Valunia,Deilenga,Jabwama
Valunia,Deilenga,Moyorgbo
Valunia,Deilenga,Lablama
Valunia,Deilenga,Mendekelema
Valunia,Deilenga,Kowama
Valunia,Deilenga,Konima
Valunia,Deilenga,Ngewojahun
Valunia,Deilenga,Kongopa
Valunia,Deilenga,Nyandehun
Valunia,Deilenga,Bohehun
Valunia,Deilenga,Simbeck
Valunia,Deilenga,Bumpeh
Valunia,Deilenga,Hendogboma
Valunia,Deilenga,Kpateya
Valunia,Deilenga,Belihun
Valunia,Deilenga,Semabu
Valunia,Deilenga,Jallo
Valunia,Deilenga,Taninahun
Valunia,Deilenga,Sengima
Valunia,Deilenga,Kpewama
Valunia,Deilenga,Palima
Valunia,Deilenga,Njabla
Valunia,Deilenga,Kanjalo
Valunia,Kendebu,Massahun
Valunia,Kendebu,Nyahun
Valunia,Kendebu,Lagor
Valunia,Kendebu,Njalahun
Valunia,Kendebu,Yendehun
Valunia,Kendebu,Manjendu
Valunia,Kendebu,Claya
Valunia,Kendebu,Kpetema
Valunia,Kendebu,Cosima
Valunia,Kendebu,Sengema
Valunia,Lower Kargoi,Gaura
Valunia,Lower Kargoi,Yanihun
Valunia,Lower Kargoi,Kpeyama
Valunia,Lower Kargoi,Bathurst
Valunia,Lower Kargoi,Gombu
Valunia,Lower Kargoi,Naiagolehun
Valunia,Lower Kargoi,Njala
Valunia,Lunia,Ngalu
Valunia,Lunia,Kamaru
Valunia,Lunia,Kponibu
Valunia,Lunia,Kavoma
Valunia,Lunia,Jojohun
Valunia,Lunia,Kpasama
Valunia,Lunia,Nwogema
Valunia,Lunia,Konima - New
Valunia,Lunia,Tongoma
Valunia,Lunia,Barrie
Valunia,Lunia,Daru
Valunia,Lunia,Yawema
Valunia,Lunia,Bekeya
Valunia,Lunia,Yuabu
Valunia,Lunia,Masumana
Valunia,Lunia,Levuma
Valunia,Lunia,Kpakimbu
Valunia,Lunia,Madina
Valunia,Lunia,Nyaiahun
Valunia,Lunia,Banjema
Valunia,Lunia,Baoma
Valunia,Lunia,Lomabu
Valunia,Lunia,Kpetema
Valunia,Lunia,Gowala
Valunia,Lunia,Nayema
Valunia,Lunia,Bandujuma
Valunia,Lunia,Jonjahun
Valunia,Lunia,Wunde
Valunia,Lunia,Konima
Valunia,Lunia,Mongeri
Valunia,Lunia,Konta
Valunia,Lunia,Njalehun
Valunia,Lunia,Jopolwahun
Valunia,Lunia,Gelehun
Valunia,Lunia,Waterloo
Valunia,Lunia,Gumahun
Valunia,Lunia,Nyandehun
Valunia,Lunia,Manjehun
Valunia,Lunia,Hewebu
Valunia,Lunia,Pelewahun
Valunia,Lunia,Njala
Valunia,Lunia,Njopowahun
Valunia,Lunia,Clifonia
Valunia,Lunia,Nyandeyama
Valunia,Lunia,Gima
Valunia,Manyeh,Gbojeima
Valunia,Manyeh,Layiahun
Valunia,Manyeh,Malema
Valunia,Ngovo,Njala
Valunia,Ngovo,Kpoebu
Valunia,Ngovo,Bogema
Valunia,Ngovo,Ngorbu
Valunia,Ngovo,Balehun
Valunia,Seilenga,Juma
Valunia,Seilenga,Tokpombu
Valunia,Seilenga,Benduma
Valunia,Seilenga,Gbassama
Valunia,Seilenga,Farma
Valunia,Seilenga,Tongoba
Valunia,Seilenga,Peyela
Valunia,Seilenga,Njalihun -Junction
Valunia,Seilenga,Moselleh
Valunia,Seilenga,Giema
Valunia,Seilenga,Naiahun
Valunia,Seilenga,Kpakibu
Valunia,Seilenga,Foya
Valunia,Vanjelu,Kpetewama
Valunia,Vanjelu,Mandu
Valunia,Vanjelu,Madina
Valunia,Vanjelu,Yambama
Valunia,Vanjelu,Kundom
Valunia,Yarlenga,Jagbema
Valunia,Yarlenga,Dassamu
Valunia,Yarlenga,Giehun
Valunia,Yarlenga,Mogbwe
Valunia,Yarlenga,Dambalawa
Valunia,Yarlenga,Pembema
Valunia,Yarlenga,Selu
Valunia,Yarlenga,Gorahun
Valunia,Yarlenga,kotumahun
Valunia,Yarlenga,Farma
Valunia,Yarlenga,Magbema
Valunia,Yarlenga,Naiama
Valunia,Yarlenga,Kpetema
Valunia,Yarlenga,Kenema Blango
Valunia,Yarlenga,Njallo
Valunia,Yarlenga,Yabaima
Wonde,Central Kargoi,Wonde
Wonde,Central Kargoi,Kpuawala
Wonde,Central Kargoi,Mendama
Wonde,Central Kargoi,YawaJu
Wonde,Manyeh,Konia
Wonde,Manyeh,Fanima
Wonde,Manyeh,Tolobu
Wonde,Manyeh,Fayama
Wonde,Manyeh,Pelewahun
Wonde,Manyeh,Gendema
Wonde,Manyeh,Kigbema
Wonde,Upper Kargoi,Njala
Wonde,Upper Kargoi,Dia
Wonde,Upper Kargoi,Gboyama
Wonde,Upper Kargoi,Yengema
Wonde,Upper Kargoi,Boamai
Wonde,Upper Kargoi,Njagbakahun
