CHIEFDOM,SECTION,LOCALITY
Sorogbema,Kengo,Jombosin
Sorogbema,Kengo,Madina
Sorogbema,Kengo,Nyangahun
Sorogbema,Kengo,Bopon
Sorogbema,Kengo,Navai
Sorogbema,Kengo,Futa-Golowoma
Sorogbema,Kengo,Giehun
Sorogbema,Kengo,Panguma
Sorogbema,Kengo,Sallon
Sowa,Sabba I,Fayama
Sowa,Sabba I,Bontiwo
Sowa,Sabba I,Bellor
Sowa,Sabba I,Leleima
Sowa,Sabba I,Upper komende
Sowa,Sabba I,Ngarjibaoma
Sowa,Sabba I,Upper Sembehun
Sowa,Sabba I,Njaiwo
Sowa,Sabba I,Foindu
Sowa,Sabba I,Moyamba
Sowa,Sabba I,Vaama
Sowa,Sabba I,Pejewulo
Sowa,Sabba I,Bandajuma
Sowa,Sabba I,Nyeyama
Sowa,Sabba I,Kundorwahun
Sowa,Sabba I,Kpetewoma
Sowa,Sabba I,Kpoyama
Sowa,Sabba II,Lowoma
Sowa,Sabba II,Mani
Sowa,Sabba II,Njagbema
Sowa,Sabba II,Nyamayama
Sowa,Sabba II,Vawahun
Sowa,Upper Geoma,Gandorhun
Sowa,Upper Geoma,Kobeibu
Sowa,Upper Geoma,Missila
Sowa,Upper Geoma,Negbeyama
Sowa,Upper Geoma,Ngombahun
Sowa,Upper Geoma,Mamboma
Sowa,Upper Geoma,Korjie
Sowa,Upper Geoma,Dema
Sowa,Upper Geoma,Badalah
Sowa,Upper Geoma,Ngeiwela
Sowa,Upper Geoma,Kanga
Sowa,Upper Geoma,Macca
Sowa,Upper Geoma,Geoma Njager
Sowa,Lower Geoma,Nyadehun
Sowa,Lower Geoma,Giema
Sowa,Lower Geoma,Nguworbu
Sowa,Lower Geoma,Lower Geoma
Sowa,Lower Geoma,Ndolima
Sowa,Lower Geoma,Tikonko
Sowa,Lower Geoma,Kebawana
Sowa,Lower Geoma,Lower Komende
Sowa,Lower Geoma,Lower Sembehun
Sowa,Lower Geoma,Taifa
Sowa,Lower Geoma,Kaipor
Sowa,Lower Geoma,Juhun
Yakemo kpukumu krim,Sowonde,Konale
Yakemo kpukumu krim,Sowonde,Mosei
Yakemo kpukumu krim,Sowonde,Bo
Yakemo kpukumu krim,Sowonde,Saama
Yakemo kpukumu krim,Bekowa,Funkia
Yakemo kpukumu krim,Bekowa,Mopalma
Yakemo kpukumu krim,Bekowa,Mina
Yakemo kpukumu krim,Bekowa,Kpatemei
Yakemo kpukumu krim,Fortune,Blama
Yakemo kpukumu krim,Fortune,Kigbon
Yakemo kpukumu krim,Fortune,Bopo
Yakemo kpukumu krim,Yabai,Mundoama
Yakemo kpukumu krim,Yabai,Malema
Yakemo kpukumu krim,Yabai,Dama
Yakemo kpukumu krim,Yabai,Levuma
Yakemo kpukumu krim,Yabai,Jagbwema
Yakemo kpukumu krim,Yabai,Kakama
Yakemo kpukumu krim,Yabai,Yeibana
Yakemo kpukumu krim,Yabai,Bangoma
Yakemo kpukumu krim,Yabai,Futa
Yakemo kpukumu krim,Kemo Bo,Vawuhun
Yakemo kpukumu krim,Kemo Bo,Mogonda
Yakemo kpukumu krim,Kemo Bo,Boma
Yakemo kpukumu krim,Kemo - Wa,Motanga
Yakemo kpukumu krim,Kemo - Wa,Eberi
Yakemo kpukumu krim,Seiwoh,Lah
Yakemo kpukumu krim,Seiwoh,Gbongbom
Yakemo kpukumu krim,Seiwoh,Mallay
Yakemo kpukumu krim,Seiwoh,Kobompe
Yakemo kpukumu krim,Seiwoh,Mano Wuro
Yakemo kpukumu krim,Seiwoh,Nyandehun
Yakemo kpukumu krim,Seiwoh,Dokebu
Yakemo kpukumu krim,Kpukumu,Matankan
Yakemo kpukumu krim,Kpukumu,Joema
Yakemo kpukumu krim,Kpukumu,Gondama
Yakemo kpukumu krim,Kpukumu,Fulawuvahun
Yakemo kpukumu krim,Kpukumu,Mesima
Yakemo kpukumu krim,Bapawa,Belebu
Yakemo kpukumu krim,Bapawa,Teybor
Yakemo kpukumu krim,Bapawa,Niagorohon
Yakemo kpukumu krim,Bapawa,Mattru
Yakemo kpukumu krim,Bapawa,Manjama
Yakemo kpukumu krim,Bapawa,Kpetema
Yakemo kpukumu krim,Bapawa,Fobu
Yakemo kpukumu krim,Bapawa,Kalu
Yakemo kpukumu krim,Balollay,Tobanda
Yakemo kpukumu krim,Balollay,Bempa
Yakemo kpukumu krim,Deyombo,Saama
Yakemo kpukumu krim,Deyombo,Bobobu
Yakemo kpukumu krim,Deyombo,Dia
Yakemo kpukumu krim,Batowa,Kortumahun
Yakemo kpukumu krim,Batowa,Kombeima
