CHIEFDOM,SECTION,LOCALITY
Tambakha,Paramount Chief Sectio,Kalimakuray
Tambakha,Paramount Chief Sectio,Semin Kuray
Tambakha,Paramount Chief Sectio,Taforie
Tambakha,Paramount Chief Sectio,Nyamba Taforie
Tambakha,Paramount Chief Sectio,Nyamba Tanene
Tambakha,Paramount Chief Sectio,Kubaka
Tambakha,Paramount Chief Sectio,Welaylay
Tambakha,Paramount Chief Sectio,Balabonbonday
Tambakha,Paramount Chief Sectio,Gbasia
Tambakha,Paramount Chief Sectio,Tandacta
Tambakha,Paramount Chief Sectio,Kabba Ferry
Tambakha,Paramount Chief Sectio,Meisein
Tambakha,Paramount Chief Sectio,Mayati
Tambakha,Paramount Chief Sectio,Kamakonfor
Tambakha,Simibue,Warie Fratigie
Tambakha,Simibue,Dugaia
Tambakha,Simibue,Mafankhuray
Tambakha,Simibue,Takadakura
Tambakha,Simibue,Kumba
Tambakha,Simibue,Baremakha
Tambakha,Simibue,Ganya
Tambakha,Simibue,Lunguri
Tambakha,Simibue,Modia
Tambakha,Simibue,Mawdia
Tambakha,Simibue,Gbotor
Tambakha,Simibue,Kufune
Tambakha,Simibue,Kankuia
Tambakha,Simibue,Wanie
Tambakha,Simibue,Kalimaia
Tambakha,Simibue,Laia
Tambakha,Simibue,Kinto
Tambakha,Simibue,Karmorkoh - Soria
Tambakha,Simibue,Kamba
Tambakha,Simibue,Tembu
Tambakha,Simibue,Bendugu
Tambakha,Simibue,Bockaria
Tambakha,Simibue,Konia
Tambakha,Simibue,Tabuna
Tambakha,Simibue,Salakunda
Tambakha,Simibue,Horghor
Tambakha,Simibue,Tom Parade
Tambakha,Simibue,Samaia
Tambakha,Simibue,Samaia
Tambakha,Simibue,Kuku
Tambakha,Simibue,Senkie
Tambakha,Simibue,Tofaa
Tambakha,Simibue,Bogojoo
Tambakha,Simibue,Kolakhuray
Tambakha,Simibue,Madina
Tambakha,Simibue,Namania
Tambakha,Simibue,Kabikhuray
Tambakha,Simibue,Fosin
Tambakha,Simibue,Dombo
Tambakha,Simibue,Tambama
Tambakha,Simibue,Tafala
Tambakha,Simibue,Kamba
Tambakha,Simibue,Katibia
Tambakha,Thalla,Thalla Taforie
Tambakha,Thalla,Dubaia
Tambakha,Thalla,Foyae
Tambakha,Thalla,Yangoia
Tambakha,Thalla,Kondacta
Tambakha,Thalla,Sarakunlaia
Tambakha,Thalla,Kambaia
Tambakha,Thalla,Bolanta Kuray
Tambakha,Thalla,Tabuna Taneneh
Tambakha,Thalla,Kandokorie
Tambakha,Thalla,Kabuya
Tambakha,Thalla,Konaka
Tambakha,Thalla,Mori Kambaia
Tambakha,Thalla,Simbeck
Tambakha,Thalla,Ferekuray
Tambakha,Thalla,Sanya
Tambakha,Thalla,Gbonkofoton
Tambakha,Thalla,Kilimi
Tambakha,Thalla,Fofor Kuray
Tambakha,Thalla,Gorekorie
Tambakha,Thalla,Kole
Tambakha,Thalla,Gbese Khuray
